"","site","site_code","date","sampling_cluster","sampling_cluster_median_date","sampling_group_month","sampling_group_year","accession_update","sample_id","ct_hev","Nml_hev","preservative","bff_present_update","nbff_over_sheet","nnonbff_over_sheet"
"944","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","26",0,NA,"VTM","bff_present",1,0
"945","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","27",0,NA,"VTM","bff_present",2,0
"946","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","29",0,NA,"VTM","bff_present",2,0
"947","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","30",0,NA,"VTM","bff_present",2,0
"948","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","31",0,NA,"VTM","bff_present",5,0
"949","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","33",0,NA,"VTM","bff_present",2,0
"950","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","34",0,NA,"VTM","bff_not_present",0,3
"951","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","35",0,NA,"VTM","bff_present",1,0
"952","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","37",0,NA,"VTM","bff_present",3,3
"953","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","38",0,NA,"VTM","bff_present",2,3
"954","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","39",0,NA,"VTM","bff_present",2,1
"955","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","40",0,NA,"VTM","bff_present",2,1
"956","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","41",0,NA,"VTM","bff_present",1,2
"957","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","42",0,NA,"VTM","bff_not_present",0,3
"958","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","44",0,NA,"VTM","bff_present",1,2
"959","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","45",0,NA,"VTM","bff_present",2,1
"960","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","46",33,4458.507185,"VTM","bff_present",3,2
"961","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","47",0,NA,"VTM","bff_present",2,0
"962","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","49",0,NA,"VTM","bff_present",1,0
"963","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","50",0,NA,"VTM","bff_present",1,0
"964","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","51",0,NA,"VTM","bff_present",3,0
"965","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","52",39,109.6451613,"VTM","bff_not_present",0,0
"966","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","53",0,NA,"VTM","bff_present",3,0
"967","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","55",37,377.0417746,"VTM","bff_present",2,0
"968","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","56",0,NA,"VTM","bff_present",3,0
"969","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","57",34,2404.304509,"VTM","bff_present",4,0
"970","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","60",0,NA,"VTM","bff_present",2,0
"971","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","61",0,NA,"VTM","bff_present",2,0
"972","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","62",0,NA,"VTM","bff_present",3,0
"973","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","63",0,NA,"VTM","bff_present",4,0
"974","Redcliffe","RED","2020-08-05",43,2020-08-05,"Aug","2020","ARRED028","64",0,NA,"VTM","bff_present",5,0
"975","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","1",0,NA,"VTM","bff_present",3,0
"976","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","3",0,NA,"VTM","bff_present",3,0
"977","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","4",0,NA,"VTM","bff_present",2,0
"978","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","5",0,NA,"VTM","bff_present",2,0
"979","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","7",0,NA,"VTM","bff_present",3,0
"980","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","8",0,NA,"VTM","bff_present",1,0
"981","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","10",0,NA,"VTM","bff_present",2,0
"982","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","11",0,NA,"VTM","bff_present",1,0
"983","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","12",0,NA,"VTM","bff_present",2,0
"984","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","15",0,NA,"VTM","bff_present",2,0
"985","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","17",0,NA,"VTM","bff_present",2,0
"986","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","18",0,NA,"VTM","bff_present",4,0
"987","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","20",0,NA,"VTM","bff_present",1,0
"988","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","21",0,NA,"VTM","bff_present",2,0
"989","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","22",0,NA,"VTM","bff_present",5,0
"990","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","23",0,NA,"VTM","bff_present",3,0
"991","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","24",0,NA,"VTM","bff_present",2,0
"992","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","25",35,1296.550601,"VTM","bff_present",4,0
"993","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","26",0,NA,"VTM","bff_present",3,0
"994","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","27",0,NA,"VTM","bff_present",3,0
"995","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","28",0,NA,"VTM","bff_present",5,0
"996","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","29",0,NA,"VTM","bff_present",2,0
"997","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","31",0,NA,"VTM","bff_present",1,0
"998","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","32",0,NA,"VTM","bff_present",1,0
"999","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","33",0,NA,"VTM","bff_present",1,3
"1000","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","34",0,NA,"VTM","bff_present",1,4
"1001","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","35",0,NA,"VTM","bff_not_present",0,9
"1002","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","36",0,NA,"VTM","bff_present",3,2
"1003","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","37",0,NA,"VTM","bff_present",2,2
"1004","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","38",0,NA,"VTM","bff_present",2,2
"1005","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","39",0,NA,"VTM","bff_present",2,3
"1006","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","40",0,NA,"VTM","bff_present",3,1
"1007","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","41",0,NA,"VTM","bff_not_present",0,0
"1008","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","42",0,NA,"VTM","bff_present",3,1
"1009","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","44",0,NA,"VTM","bff_not_present",0,7
"1010","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","45",35,1296.550601,"VTM","bff_present",2,0
"1011","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","46",0,NA,"VTM","bff_present",4,0
"1012","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","47",0,NA,"VTM","bff_present",2,2
"1013","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","48",34,2404.304509,"VTM","bff_present",3,2
"1014","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","49",0,NA,"VTM","bff_not_present",0,0
"1015","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","50",0,NA,"VTM","bff_present",1,5
"1016","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","52",0,NA,"VTM","bff_present",2,0
"1017","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","53",0,NA,"VTM","bff_present",3,0
"1018","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","54",0,NA,"VTM","bff_present",3,0
"1019","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","55",0,NA,"VTM","bff_present",3,0
"1020","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","56",0,NA,"VTM","bff_present",3,0
"1021","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","58",0,NA,"VTM","bff_present",1,0
"1022","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","59",0,NA,"VTM","bff_present",1,0
"1023","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","60",0,NA,"VTM","bff_present",3,0
"1024","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","61",0,NA,"VTM","bff_present",4,0
"1025","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","62",0,NA,"VTM","bff_present",1,0
"1026","Redcliffe","RED","2020-08-26",44,2020-08-25,"Aug","2020","ARRED029","64",0,NA,"VTM","bff_present",4,0
"1027","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","1",36,699.1807631,"VTM","bff_present",1,0
"1028","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","2",0,NA,"VTM","bff_present",2,0
"1029","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","3",0,NA,"VTM","bff_present",2,0
"1030","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","5",0,NA,"VTM","bff_present",4,0
"1031","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","6",0,NA,"VTM","bff_present",2,0
"1032","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","8",0,NA,"VTM","bff_present",1,0
"1033","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","9",0,NA,"VTM","bff_present",1,NA
"1034","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","10",0,NA,"VTM","bff_present",1,NA
"1035","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","11",0,NA,"VTM","bff_present",1,NA
"1036","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","12",0,NA,"VTM","bff_present",1,NA
"1037","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","14",34,2404.304509,"VTM","bff_present",1,NA
"1038","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","15",0,NA,"VTM","bff_present",1,0
"1039","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","16",0,NA,"VTM","bff_present",2,0
"1040","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","17",0,NA,"VTM","bff_present",3,0
"1041","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","18",0,NA,"VTM","bff_present",1,0
"1042","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","19",0,NA,"VTM","bff_present",3,0
"1043","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","20",0,NA,"VTM","bff_present",4,0
"1044","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","21",0,NA,"VTM","bff_present",2,0
"1045","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","23",0,NA,"VTM","bff_present",4,0
"1046","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","24",0,NA,"VTM","bff_present",1,0
"1047","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","25",0,NA,"VTM","bff_present",2,0
"1048","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","26",33,4458.507185,"VTM","bff_present",1,0
"1049","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","27",0,NA,"VTM","bff_present",1,0
"1050","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","28",33,4458.507185,"VTM","bff_present",1,0
"1051","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","29",0,NA,"VTM","bff_present",2,0
"1052","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","30",0,NA,"VTM","bff_present",2,0
"1053","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","31",0,NA,"VTM","bff_present",1,0
"1054","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","33",0,NA,"VTM","bff_present",2,0
"1055","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","34",0,NA,"VTM","bff_present",2,0
"1056","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","35",0,NA,"VTM","bff_present",3,0
"1057","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","36",0,NA,"VTM","bff_present",3,0
"1058","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","37",0,NA,"VTM","bff_present",4,0
"1059","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","38",0,NA,"VTM","bff_present",1,0
"1060","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","39",0,NA,"VTM","bff_present",1,0
"1061","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","40",0,NA,"VTM","bff_present",1,0
"1062","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","41",0,NA,"VTM","bff_present",1,0
"1063","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","42",0,NA,"VTM","bff_present",2,0
"1064","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","43",0,NA,"VTM","bff_present",1,0
"1065","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","44",0,NA,"VTM","bff_present",1,0
"1066","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","45",0,NA,"VTM","bff_present",2,0
"1067","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","46",0,NA,"VTM","bff_present",1,0
"1068","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","47",0,NA,"VTM","bff_present",2,0
"1069","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","48",0,NA,"VTM","bff_present",3,0
"1070","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","49",0,NA,"VTM","bff_present",2,0
"1071","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","50",0,NA,"VTM","bff_present",1,0
"1072","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","52",0,NA,"VTM","bff_present",1,0
"1073","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","53",0,NA,"VTM","bff_present",1,0
"1074","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","54",0,NA,"VTM","bff_present",1,0
"1075","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","55",0,NA,"VTM","bff_present",1,0
"1076","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","56",0,NA,"VTM","bff_present",1,0
"1077","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","57",0,NA,"VTM","bff_present",1,0
"1078","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","58",0,NA,"VTM","bff_present",1,0
"1079","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","59",0,NA,"VTM","bff_present",3,0
"1080","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","60",0,NA,"VTM","bff_present",2,0
"1081","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","61",0,NA,"VTM","bff_present",2,0
"1082","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","62",0,NA,"VTM","bff_present",1,0
"1083","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","63",0,NA,"VTM","bff_present",2,0
"1084","Sunnybank","SUN","2020-01-29",36,2020-01-28,"Jan","2020","ARSUN030","64",0,NA,"VTM","bff_present",2,0
"1085","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","1",0,NA,"VTM","bff_present",4,0
"1086","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","2",0,NA,"VTM","bff_present",2,0
"1087","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","3",0,NA,"VTM","bff_present",1,0
"1088","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","4",0,NA,"VTM","bff_present",2,0
"1089","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","7",0,NA,"VTM","bff_present",2,0
"1090","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","8",0,NA,"VTM","bff_present",2,0
"1091","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","10",0,NA,"VTM","bff_present",1,0
"1092","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","11",0,NA,"VTM","bff_present",2,NA
"1093","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","12",0,NA,"VTM","bff_present",1,NA
"1094","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","13",0,NA,"VTM","bff_present",1,NA
"1095","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","14",0,NA,"VTM","bff_present",1,0
"1096","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","16",0,NA,"VTM","bff_not_present",0,NA
"1097","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","17",0,NA,"VTM","bff_present",4,0
"1098","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","18",0,NA,"VTM","bff_present",1,NA
"1099","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","19",0,NA,"VTM","bff_present",1,0
"1100","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","20",0,NA,"VTM","bff_present",1,0
"1101","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","21",0,NA,"VTM","bff_present",3,0
"1102","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","22",0,NA,"VTM","bff_present",1,0
"1103","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","24",0,NA,"VTM","bff_present",3,0
"1104","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","25",0,NA,"VTM","bff_present",2,0
"1105","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","26",0,NA,"VTM","bff_present",3,0
"1106","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","28",0,NA,"VTM","bff_present",3,0
"1107","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","30",0,NA,"VTM","bff_present",2,0
"1108","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","31",0,NA,"VTM","bff_present",4,0
"1109","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","32",0,NA,"VTM","bff_present",2,0
"1110","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","34",0,NA,"VTM","bff_present",1,0
"1111","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","35",0,NA,"VTM","bff_present",2,0
"1112","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","36",0,NA,"VTM","bff_present",2,0
"1113","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","37",0,NA,"VTM","bff_present",1,0
"1114","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","38",0,NA,"VTM","bff_present",1,0
"1115","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","39",0,NA,"VTM","bff_present",2,0
"1116","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","40",38,203.3243866,"VTM","bff_present",2,0
"1117","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","41",0,NA,"VTM","bff_present",2,0
"1118","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","42",0,NA,"VTM","bff_present",1,0
"1119","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","43",0,NA,"VTM","bff_present",1,0
"1120","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","45",0,NA,"VTM","bff_present",1,0
"1121","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","46",0,NA,"VTM","bff_present",1,0
"1122","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","47",0,NA,"VTM","bff_present",2,0
"1123","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","48",0,NA,"VTM","bff_present",1,0
"1124","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","49",0,NA,"VTM","bff_present",2,0
"1125","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","50",0,NA,"VTM","bff_present",2,0
"1126","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","51",0,NA,"VTM","bff_present",1,0
"1127","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","52",0,NA,"VTM","bff_present",2,0
"1128","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","53",0,NA,"VTM","bff_present",1,0
"1129","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","54",0,NA,"VTM","bff_present",1,0
"1130","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","55",0,NA,"VTM","bff_present",2,0
"1131","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","58",0,NA,"VTM","bff_present",2,0
"1132","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","59",0,NA,"VTM","bff_present",2,0
"1133","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","60",0,NA,"VTM","bff_present",1,0
"1134","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","61",0,NA,"VTM","bff_present",1,0
"1135","Sunnybank","SUN","2020-02-25",37,2020-02-25,"Feb","2020","ARSUN031","62",0,NA,"VTM","bff_present",2,0
